"Year","Month","Hospital","Specialty","TotalPatients"
2018,"Jul","Our Lady's Children's Hospital Crumlin","Plastic Surgery",825
2018,"Jul","Our Lady's Children's Hospital Crumlin","Respiratory Medicine",523
2018,"Jul","Our Lady's Children's Hospital Crumlin","Rheumatology",991
2018,"Jul","Our Lady's Children's Hospital Crumlin","Urology",597
2018,"Jul","Our Lady's Hospital Navan","General Medicine",1136
2018,"Jul","Our Lady's Hospital Navan","General Surgery",346
2018,"Jul","Our Lady's Hospital Navan","Gynaecology",469
2018,"Jul","Our Lady's Hospital Navan","Orthopaedics",2867
2018,"Jul","Our Lady's Hospital Navan","Paediatrics",4
2018,"Jul","Our Lady's Hospital Navan","Rheumatology",1094
2018,"Jul","Portiuncula Hospital","Anaesthetics",41
2018,"Jul","Portiuncula Hospital","Cardiology",578
2018,"Jul","Portiuncula Hospital","Clinical Neurophysiology",251
2018,"Jul","Portiuncula Hospital","Dermatology",327
2018,"Jul","Portiuncula Hospital","Endocrinology",121
2018,"Jul","Portiuncula Hospital","General Medicine",115
2018,"Jul","Portiuncula Hospital","General Surgery",374
2018,"Jul","Portiuncula Hospital","Gynaecology",539
2018,"Jul","Portiuncula Hospital","Orthopaedics",83
2018,"Jul","Portiuncula Hospital","Paediatrics",575
2018,"Jul","Portiuncula Hospital","Respiratory Medicine",265
2018,"Jul","Portiuncula Hospital","Urology",472
2018,"Jul","Roscommon Hospital","Endocrinology",41
2018,"Jul","Roscommon Hospital","General Medicine",221
2018,"Jul","Roscommon Hospital","General Surgery",241
2018,"Jul","Roscommon Hospital","Orthopaedics",282
2018,"Jul","Roscommon Hospital","Otolaryngology (ENT)",965
2018,"Jul","Roscommon Hospital","Plastic Surgery",338
2018,"Jul","Roscommon Hospital","Respiratory Medicine",1
2018,"Jul","Roscommon Hospital","Urology",208
2018,"Jul","Roscommon Hospital","Vascular Surgery",505
2018,"Jul","Rotunda Hospital","Gynaecology",3064
2018,"Jul","Rotunda Hospital","Other",1
2018,"Jul","Royal Victoria Eye and Ear Hospital","Ophthalmology",8451
2018,"Jul","Royal Victoria Eye and Ear Hospital","Otolaryngology (ENT)",4174
2018,"Jul","Sligo Regional Hospital","Dermatology",937
2018,"Jul","Sligo Regional Hospital","Endocrinology",440
2018,"Jul","Sligo Regional Hospital","General Medicine",1327
2018,"Jul","Sligo Regional Hospital","General Surgery",1060
2018,"Jul","Sligo Regional Hospital","Gynaecology",700
2018,"Jul","Sligo Regional Hospital","Haematology",93
2018,"Jul","Sligo Regional Hospital","Immunology",7
2018,"Jul","Sligo Regional Hospital","Nephrology",137
2018,"Jul","Sligo Regional Hospital","Neurology",652
2018,"Jul","Sligo Regional Hospital","Oncology",18
2018,"Jul","Sligo Regional Hospital","Ophthalmology",1164
2018,"Jul","Sligo Regional Hospital","Orthopaedics",1852
2018,"Jul","Sligo Regional Hospital","Otolaryngology (ENT)",2237
2018,"Jul","Sligo Regional Hospital","Paediatrics",456
2018,"Jul","Sligo Regional Hospital","Pain Relief",447
2018,"Jul","Sligo Regional Hospital","Radiotherapy",11
2018,"Jul","Sligo Regional Hospital","Rheumatology",688
2018,"Jul","Sligo Regional Hospital","Urology",666
2018,"Jul","South Infirmary Victoria University Hospital","Dermatology",4189
2018,"Jul","South Infirmary Victoria University Hospital","Endocrinology",373
2018,"Jul","South Infirmary Victoria University Hospital","General Surgery",903
2018,"Jul","South Infirmary Victoria University Hospital","Maxillo-Facial",317
2018,"Jul","South Infirmary Victoria University Hospital","Oncology",5
2018,"Jul","South Infirmary Victoria University Hospital","Ophthalmology",3
2018,"Jul","South Infirmary Victoria University Hospital","Orthopaedics",5836
2018,"Jul","South Infirmary Victoria University Hospital","Otolaryngology (ENT)",6751
2018,"Jul","South Infirmary Victoria University Hospital","Pain Relief",2133
2018,"Jul","South Infirmary Victoria University Hospital","Plastic Surgery",1780
2018,"Jul","South Infirmary Victoria University Hospital","Rheumatology",322
2018,"Jul","South Tipperary General Hospital","Cardiology",286
2018,"Jul","South Tipperary General Hospital","Diabetes Mellitus",119
2018,"Jul","South Tipperary General Hospital","General Medicine",1859
2018,"Jul","South Tipperary General Hospital","General Surgery",1032
2018,"Jul","South Tipperary General Hospital","Gynaecology",309
2018,"Jul","South Tipperary General Hospital","Paediatrics",283
2018,"Jul","St. Columcille's Hospital","Anaesthetics",40
2018,"Jul","St. Columcille's Hospital","Cardiology",325
2018,"Jul","St. Columcille's Hospital","Diabetes Mellitus",163
2018,"Jul","St. Columcille's Hospital","Endocrinology",2097
2018,"Jul","St. Columcille's Hospital","Gastro-Enterology",31
2018,"Jul","St. Columcille's Hospital","General Medicine",3
2018,"Jul","St. Columcille's Hospital","General Surgery",120
2018,"Jul","St. Columcille's Hospital","Geriatric Medicine",112
2018,"Jul","St. Columcille's Hospital","Gynaecology",47
2018,"Jul","St. Columcille's Hospital","Orthopaedics",35
2018,"Jul","St. Columcille's Hospital","Pain Relief",133
2018,"Jul","St. Columcille's Hospital","Psychiatry",184
2018,"Jul","St. Columcille's Hospital","Urology",46
2018,"Jul","St. Columcille's Hospital","Vascular Surgery",69
2018,"Jul","St. James's Hospital","Cardio-Thoracic Surgery",32
2018,"Jul","St. James's Hospital","Cardiology",596
2018,"Jul","St. James's Hospital","Clinical (Medical) Genetics",321
2018,"Jul","St. James's Hospital","Clinical Immunology",543
2018,"Jul","St. James's Hospital","Dermatology",2418
2018,"Jul","St. James's Hospital","Diabetes Mellitus",147
2018,"Jul","St. James's Hospital","Endocrinology",194
2018,"Jul","St. James's Hospital","Gastro-Enterology",772
2018,"Jul","St. James's Hospital","General Medicine",262
2018,"Jul","St. James's Hospital","General Surgery",2808
2018,"Jul","St. James's Hospital","Geriatric Medicine",245
2018,"Jul","St. James's Hospital","Gynaecology",90
2018,"Jul","St. James's Hospital","Haematology",327
2018,"Jul","St. James's Hospital","Infectious Diseases",32
2018,"Jul","St. James's Hospital","Maxillo-Facial",1087
2018,"Jul","St. James's Hospital","Nephrology",35
2018,"Jul","St. James's Hospital","Neurology",478
2018,"Jul","St. James's Hospital","Oncology",23
2018,"Jul","St. James's Hospital","Ophthalmology",58
2018,"Jul","St. James's Hospital","Orthopaedics",1613
2018,"Jul","St. James's Hospital","Otolaryngology (ENT)",1013
2018,"Jul","St. James's Hospital","Pain Relief",519
2018,"Jul","St. James's Hospital","Palliative Medicine",7
2018,"Jul","St. James's Hospital","Plastic Surgery",1774
2018,"Jul","St. James's Hospital","Psychiatry",71
2018,"Jul","St. James's Hospital","Radiotherapy",12
2018,"Jul","St. James's Hospital","Respiratory Medicine",492
2018,"Jul","St. James's Hospital","Rheumatology",310
2018,"Jul","St. James's Hospital","Urology",2354
2018,"Jul","St. James's Hospital","Vascular Surgery",816
2018,"Jul","St. John's Hospital Limerick","General Medicine",293
2018,"Jul","St. John's Hospital Limerick","General Surgery",195
2018,"Jul","St. John's Hospital Limerick","Gynaecology",182
2018,"Jul","St. John's Hospital Limerick","Pain Relief",390
2018,"Jul","St. John's Hospital Limerick","Respiratory Medicine",28
2018,"Jul","St. John's Hospital Limerick","Urology",6
2018,"Jul","St. John's Hospital Limerick","Vascular Surgery",2
2018,"Jul","St. Luke's General Hospital Kilkenny","Cardiology",531
2018,"Jul","St. Luke's General Hospital Kilkenny","Diabetes Mellitus",88
2018,"Jul","St. Luke's General Hospital Kilkenny","Gastro-Enterology",241
2018,"Jul","St. Luke's General Hospital Kilkenny","General Medicine",218
2018,"Jul","St. Luke's General Hospital Kilkenny","General Surgery",997
2018,"Jul","St. Luke's General Hospital Kilkenny","Geriatric Medicine",158
2018,"Jul","St. Luke's General Hospital Kilkenny","Gynaecology",544
2018,"Jul","St. Luke's General Hospital Kilkenny","Obstetrics",2
2018,"Jul","St. Luke's General Hospital Kilkenny","Paediatrics",264
2018,"Jul","St. Luke's General Hospital Kilkenny","Respiratory Medicine",382
2018,"Jul","St. Luke's General Hospital Kilkenny","Rheumatology",13
2018,"Jul","St. Michael's Hospital Dun Laoghaire","Cardiology",192
2018,"Jul","St. Michael's Hospital Dun Laoghaire","Dermatology",246
2018,"Jul","St. Michael's Hospital Dun Laoghaire","Diabetes Mellitus",49
2018,"Jul","St. Michael's Hospital Dun Laoghaire","Endocrinology",36
2018,"Jul","St. Michael's Hospital Dun Laoghaire","Gastro-Enterology",199
2018,"Jul","St. Michael's Hospital Dun Laoghaire","General Surgery",439
2018,"Jul","St. Michael's Hospital Dun Laoghaire","Geriatric Medicine",23
2018,"Jul","St. Michael's Hospital Dun Laoghaire","Gynaecology",457
2018,"Jul","St. Michael's Hospital Dun Laoghaire","Ophthalmology",335
2018,"Jul","St. Michael's Hospital Dun Laoghaire","Orthopaedics",14
2018,"Jul","St. Michael's Hospital Dun Laoghaire","Otolaryngology (ENT)",297
2018,"Jul","St. Michael's Hospital Dun Laoghaire","Respiratory Medicine",49
2018,"Jul","St. Michael's Hospital Dun Laoghaire","Urology",108
2018,"Jul","St. Michael's Hospital Dun Laoghaire","Vascular Surgery",198
2018,"Jul","St. Vincent's University Hospital","Cardio-Thoracic Surgery",19
2018,"Jul","St. Vincent's University Hospital","Cardiology",1277
2018,"Jul","St. Vincent's University Hospital","Dental Surgery",13
2018,"Jul","St. Vincent's University Hospital","Dermatology",2084
2018,"Jul","St. Vincent's University Hospital","Endocrinology",559
2018,"Jul","St. Vincent's University Hospital","Gastro-Enterology",762
2018,"Jul","St. Vincent's University Hospital","General Surgery",1156
2018,"Jul","St. Vincent's University Hospital","Geriatric Medicine",89
2018,"Jul","St. Vincent's University Hospital","Gynaecology",342
2018,"Jul","St. Vincent's University Hospital","Haematology",496
2018,"Jul","St. Vincent's University Hospital","Infectious Diseases",16
2018,"Jul","St. Vincent's University Hospital","Nephrology",156
2018,"Jul","St. Vincent's University Hospital","Neurology",1749
2018,"Jul","St. Vincent's University Hospital","Oncology",70
2018,"Jul","St. Vincent's University Hospital","Ophthalmology",473
2018,"Jul","St. Vincent's University Hospital","Orthopaedics",2560
2018,"Jul","St. Vincent's University Hospital","Otolaryngology (ENT)",1365
2018,"Jul","St. Vincent's University Hospital","Pain Relief",485
2018,"Jul","St. Vincent's University Hospital","Plastic Surgery",1449
2018,"Jul","St. Vincent's University Hospital","Psychiatry",51
2018,"Jul","St. Vincent's University Hospital","Radiotherapy",30
2018,"Jul","St. Vincent's University Hospital","Rehabilitation Medicine",4
2018,"Jul","St. Vincent's University Hospital","Respiratory Medicine",1642
2018,"Jul","St. Vincent's University Hospital","Rheumatology",1581
2018,"Jul","St. Vincent's University Hospital","Urology",1436
2018,"Jul","St. Vincent's University Hospital","Vascular Surgery",439
2018,"Jul","Tallaght Children's Hospital","Clinical Neurophysiology",21
2018,"Jul","Tallaght Children's Hospital","Dental Surgery",5
2018,"Jul","Tallaght Children's Hospital","Developmental Paediatrics",571
2018,"Jul","Tallaght Children's Hospital","Immunology",421
2018,"Jul","Tallaght Children's Hospital","Ophthalmology",408
2018,"Jul","Tallaght Children's Hospital","Paed Cardiology",322
2018,"Jul","Tallaght Children's Hospital","Paed Endocrinology",89
2018,"Jul","Tallaght Children's Hospital","Paed Gastro-Enterol",371
2018,"Jul","Tallaght Children's Hospital","Paed Orthopaedic",47
2018,"Jul","Tallaght Children's Hospital","Paediatric Dermatology",711
2018,"Jul","Tallaght Children's Hospital","Paediatric ENT",2847
2018,"Jul","Tallaght Children's Hospital","Paediatric Neurology",109
2018,"Jul","Tallaght Children's Hospital","Paediatric Respiratory Medicine",296
2018,"Jul","Tallaght Children's Hospital","Paediatric Surgery",216
2018,"Jul","Tallaght Children's Hospital","Paediatrics",990
2018,"Jul","Tallaght Hospital","Anaesthetics",11
2018,"Jul","Tallaght Hospital","Cardiology",929
2018,"Jul","Tallaght Hospital","Chemical Pathology",80
2018,"Jul","Tallaght Hospital","Clinical Neurophysiology",763
2018,"Jul","Tallaght Hospital","Dermatology",2945
2018,"Jul","Tallaght Hospital","Endocrinology",521
2018,"Jul","Tallaght Hospital","Gastro-Enterology",1007
2018,"Jul","Tallaght Hospital","General Medicine",4
2018,"Jul","Tallaght Hospital","General Surgery",1408
2018,"Jul","Tallaght Hospital","Geriatric Medicine",167
2018,"Jul","Tallaght Hospital","Gynaecology",2269
2018,"Jul","Tallaght Hospital","Haematology",540
2018,"Jul","Tallaght Hospital","Nephrology",198
2018,"Jul","Tallaght Hospital","Neurology",3077
2018,"Jul","Tallaght Hospital","Oncology",13
2018,"Jul","Tallaght Hospital","Ophthalmology",200
2018,"Jul","Tallaght Hospital","Orthopaedics",2902
2018,"Jul","Tallaght Hospital","Other",685
2018,"Jul","Tallaght Hospital","Otolaryngology (ENT)",3834
2018,"Jul","Tallaght Hospital","Pain Relief",963
2018,"Jul","Tallaght Hospital","Palliative Medicine",4
2018,"Jul","Tallaght Hospital","Psychiatry",5
2018,"Jul","Tallaght Hospital","Radiology",4
2018,"Jul","Tallaght Hospital","Rehabilitation Medicine",8
2018,"Jul","Tallaght Hospital","Respiratory Medicine",788
2018,"Jul","Tallaght Hospital","Rheumatology",519
2018,"Jul","Tallaght Hospital","Urology",3675
2018,"Jul","Tallaght Hospital","Vascular Surgery",866
2018,"Jul","University Hospital Limerick","Cardiology",1073
2018,"Jul","University Hospital Limerick","Dermatology",4749
2018,"Jul","University Hospital Limerick","Endocrinology",1216
2018,"Jul","University Hospital Limerick","Gastro-Enterology",1240
2018,"Jul","University Hospital Limerick","General Medicine",59
2018,"Jul","University Hospital Limerick","General Surgery",1839
2018,"Jul","University Hospital Limerick","Geriatric Medicine",230
2018,"Jul","University Hospital Limerick","Gynaecology",844
2018,"Jul","University Hospital Limerick","Haematology",137
2018,"Jul","University Hospital Limerick","Infectious Diseases",68
2018,"Jul","University Hospital Limerick","Maxillo-Facial",2370
2018,"Jul","University Hospital Limerick","Nephrology",84
2018,"Jul","University Hospital Limerick","Neurology",1544
2018,"Jul","University Hospital Limerick","Oncology",49
2018,"Jul","University Hospital Limerick","Ophthalmology",4255
2018,"Jul","University Hospital Limerick","Otolaryngology (ENT)",3754
2018,"Jul","University Hospital Limerick","Paediatric Surgery",1
2018,"Jul","University Hospital Limerick","Paediatrics",838
2018,"Jul","University Hospital Limerick","Pain Relief",853
2018,"Jul","University Hospital Limerick","Respiratory Medicine",1356
2018,"Jul","University Hospital Limerick","Rheumatology",712
2018,"Jul","University Hospital Limerick","Urology",2148
2018,"Jul","University Hospital Limerick","Vascular Surgery",769
2018,"Jul","University Hospital Waterford","Breast Surgery",1907
2018,"Jul","University Hospital Waterford","Cardiology",887
2018,"Jul","University Hospital Waterford","Dermatology",4379
2018,"Jul","University Hospital Waterford","Endocrinology",652
2018,"Jul","University Hospital Waterford","Gastro-Enterology",1047
2018,"Jul","University Hospital Waterford","General Surgery",689
2018,"Jul","University Hospital Waterford","Gynaecology",625
2018,"Jul","University Hospital Waterford","Haematology",231
2018,"Jul","University Hospital Waterford","Nephrology",217
2018,"Jul","University Hospital Waterford","Neurology",1259
2018,"Jul","University Hospital Waterford","Ophthalmology",2562
2018,"Jul","University Hospital Waterford","Orthopaedics",6701
2018,"Jul","University Hospital Waterford","Otolaryngology (ENT)",8313
2018,"Jul","University Hospital Waterford","Paediatrics",671
2018,"Jul","University Hospital Waterford","Pain Relief",800
2018,"Jul","University Hospital Waterford","Respiratory Medicine",1404
2018,"Jul","University Hospital Waterford","Rheumatology",1450
2018,"Jul","University Hospital Waterford","Urology",2895
2018,"Jul","University Hospital Waterford","Vascular Surgery",506
2018,"Jul","Wexford General Hospital","General Medicine",900
2018,"Jul","Wexford General Hospital","General Surgery",340
2018,"Jul","Wexford General Hospital","Geriatric Medicine",114
2018,"Jul","Wexford General Hospital","Gynaecology",560
2018,"Jul","Wexford General Hospital","Oncology",2
