"Year","Month","Hospital","Time.Bands","TotalPatients"
2018,"Jul","South Tipperary General Hospital"," 6-9 Months",431
2018,"Jul","South Tipperary General Hospital"," 9-12 Months",207
2018,"Jul","South Tipperary General Hospital","12-15 Months",188
2018,"Jul","South Tipperary General Hospital","15-18 Months",139
2018,"Jul","South Tipperary General Hospital","18+ Months",296
2018,"Jul","St. Columcille's Hospital"," 0-3 Months",1110
2018,"Jul","St. Columcille's Hospital"," 3-6 Months",495
2018,"Jul","St. Columcille's Hospital"," 6-9 Months",241
2018,"Jul","St. Columcille's Hospital"," 9-12 Months",206
2018,"Jul","St. Columcille's Hospital","12-15 Months",256
2018,"Jul","St. Columcille's Hospital","15-18 Months",190
2018,"Jul","St. Columcille's Hospital","18+ Months",907
2018,"Jul","St. James's Hospital"," 0-3 Months",8798
2018,"Jul","St. James's Hospital"," 3-6 Months",3999
2018,"Jul","St. James's Hospital"," 6-9 Months",1721
2018,"Jul","St. James's Hospital"," 9-12 Months",1324
2018,"Jul","St. James's Hospital","12-15 Months",904
2018,"Jul","St. James's Hospital","15-18 Months",775
2018,"Jul","St. James's Hospital","18+ Months",1928
2018,"Jul","St. John's Hospital Limerick"," 0-3 Months",450
2018,"Jul","St. John's Hospital Limerick"," 3-6 Months",301
2018,"Jul","St. John's Hospital Limerick"," 6-9 Months",185
2018,"Jul","St. John's Hospital Limerick"," 9-12 Months",92
2018,"Jul","St. John's Hospital Limerick","12-15 Months",27
2018,"Jul","St. John's Hospital Limerick","15-18 Months",39
2018,"Jul","St. John's Hospital Limerick","18+ Months",2
2018,"Jul","St. Luke's General Hospital Kilkenny"," 0-3 Months",2350
2018,"Jul","St. Luke's General Hospital Kilkenny"," 3-6 Months",705
2018,"Jul","St. Luke's General Hospital Kilkenny"," 6-9 Months",195
2018,"Jul","St. Luke's General Hospital Kilkenny"," 9-12 Months",114
2018,"Jul","St. Luke's General Hospital Kilkenny","12-15 Months",54
2018,"Jul","St. Luke's General Hospital Kilkenny","15-18 Months",20
2018,"Jul","St. Michael's Hospital Dun Laoghaire"," 0-3 Months",1386
2018,"Jul","St. Michael's Hospital Dun Laoghaire"," 3-6 Months",588
2018,"Jul","St. Michael's Hospital Dun Laoghaire"," 6-9 Months",287
2018,"Jul","St. Michael's Hospital Dun Laoghaire"," 9-12 Months",201
2018,"Jul","St. Michael's Hospital Dun Laoghaire","12-15 Months",86
2018,"Jul","St. Michael's Hospital Dun Laoghaire","15-18 Months",46
2018,"Jul","St. Michael's Hospital Dun Laoghaire","18+ Months",48
2018,"Jul","St. Vincent's University Hospital"," 0-3 Months",8957
2018,"Jul","St. Vincent's University Hospital"," 3-6 Months",3843
2018,"Jul","St. Vincent's University Hospital"," 6-9 Months",2254
2018,"Jul","St. Vincent's University Hospital"," 9-12 Months",1578
2018,"Jul","St. Vincent's University Hospital","12-15 Months",1335
2018,"Jul","St. Vincent's University Hospital","15-18 Months",934
2018,"Jul","St. Vincent's University Hospital","18+ Months",1402
2018,"Jul","Tallaght Children's Hospital"," 0-3 Months",1740
2018,"Jul","Tallaght Children's Hospital"," 3-6 Months",1209
2018,"Jul","Tallaght Children's Hospital"," 6-9 Months",968
2018,"Jul","Tallaght Children's Hospital"," 9-12 Months",959
2018,"Jul","Tallaght Children's Hospital","12-15 Months",836
2018,"Jul","Tallaght Children's Hospital","15-18 Months",580
2018,"Jul","Tallaght Children's Hospital","18+ Months",1132
2018,"Jul","Tallaght Hospital"," 0-3 Months",7437
2018,"Jul","Tallaght Hospital"," 3-6 Months",4671
2018,"Jul","Tallaght Hospital"," 6-9 Months",3062
2018,"Jul","Tallaght Hospital"," 9-12 Months",2963
2018,"Jul","Tallaght Hospital","12-15 Months",2191
2018,"Jul","Tallaght Hospital","15-18 Months",1653
2018,"Jul","Tallaght Hospital","18+ Months",6408
2018,"Jul","University Hospital Limerick"," 0-3 Months",9039
2018,"Jul","University Hospital Limerick"," 3-6 Months",5112
2018,"Jul","University Hospital Limerick"," 6-9 Months",3509
2018,"Jul","University Hospital Limerick"," 9-12 Months",3268
2018,"Jul","University Hospital Limerick","12-15 Months",2824
2018,"Jul","University Hospital Limerick","15-18 Months",1811
2018,"Jul","University Hospital Limerick","18+ Months",4625
2018,"Jul","University Hospital Waterford"," 0-3 Months",8748
2018,"Jul","University Hospital Waterford"," 3-6 Months",5222
2018,"Jul","University Hospital Waterford"," 6-9 Months",4045
2018,"Jul","University Hospital Waterford"," 9-12 Months",3937
2018,"Jul","University Hospital Waterford","12-15 Months",3096
2018,"Jul","University Hospital Waterford","15-18 Months",2856
2018,"Jul","University Hospital Waterford","18+ Months",9291
2018,"Jul","Wexford General Hospital"," 0-3 Months",1629
2018,"Jul","Wexford General Hospital"," 3-6 Months",510
2018,"Jul","Wexford General Hospital"," 6-9 Months",103
2018,"Jul","Wexford General Hospital"," 9-12 Months",3
2018,"Jul","Wexford General Hospital","12-15 Months",1
2018,"Aug","Bantry General Hospital"," 0-3 Months",633
2018,"Aug","Bantry General Hospital"," 3-6 Months",321
2018,"Aug","Bantry General Hospital"," 6-9 Months",167
2018,"Aug","Bantry General Hospital"," 9-12 Months",127
2018,"Aug","Bantry General Hospital","12-15 Months",81
2018,"Aug","Bantry General Hospital","15-18 Months",16
2018,"Aug","Bantry General Hospital","18+ Months",3
2018,"Aug","Beaumont Hospital"," 0-3 Months",9688
2018,"Aug","Beaumont Hospital"," 3-6 Months",5448
2018,"Aug","Beaumont Hospital"," 6-9 Months",2684
2018,"Aug","Beaumont Hospital"," 9-12 Months",2056
2018,"Aug","Beaumont Hospital","12-15 Months",1436
2018,"Aug","Beaumont Hospital","15-18 Months",1193
2018,"Aug","Beaumont Hospital","18+ Months",2644
2018,"Aug","Cappagh National Orthopaedic Hospital"," 0-3 Months",1027
2018,"Aug","Cappagh National Orthopaedic Hospital"," 3-6 Months",446
2018,"Aug","Cappagh National Orthopaedic Hospital"," 6-9 Months",201
2018,"Aug","Cappagh National Orthopaedic Hospital"," 9-12 Months",184
2018,"Aug","Cappagh National Orthopaedic Hospital","12-15 Months",166
2018,"Aug","Cappagh National Orthopaedic Hospital","15-18 Months",101
2018,"Aug","Cappagh National Orthopaedic Hospital","18+ Months",59
2018,"Aug","Cavan General Hospital"," 0-3 Months",2230
2018,"Aug","Cavan General Hospital"," 3-6 Months",1651
2018,"Aug","Cavan General Hospital"," 6-9 Months",936
2018,"Aug","Cavan General Hospital"," 9-12 Months",785
2018,"Aug","Cavan General Hospital","12-15 Months",611
2018,"Aug","Cavan General Hospital","15-18 Months",512
2018,"Aug","Cavan General Hospital","18+ Months",1032
2018,"Aug","Childrens University Hospital Temple Street"," 0-3 Months",3980
2018,"Aug","Childrens University Hospital Temple Street"," 3-6 Months",2792
2018,"Aug","Childrens University Hospital Temple Street"," 6-9 Months",2030
2018,"Aug","Childrens University Hospital Temple Street"," 9-12 Months",1667
2018,"Aug","Childrens University Hospital Temple Street","12-15 Months",1390
2018,"Aug","Childrens University Hospital Temple Street","15-18 Months",1401
2018,"Aug","Childrens University Hospital Temple Street","18+ Months",4557
2018,"Aug","Connolly Hospital"," 0-3 Months",4506
2018,"Aug","Connolly Hospital"," 3-6 Months",2467
2018,"Aug","Connolly Hospital"," 6-9 Months",1004
2018,"Aug","Connolly Hospital"," 9-12 Months",623
2018,"Aug","Connolly Hospital","12-15 Months",500
2018,"Aug","Connolly Hospital","15-18 Months",284
2018,"Aug","Connolly Hospital","18+ Months",940
2018,"Aug","Coombe Women and Infants University Hospital"," 0-3 Months",645
2018,"Aug","Coombe Women and Infants University Hospital"," 3-6 Months",503
2018,"Aug","Coombe Women and Infants University Hospital"," 6-9 Months",405
2018,"Aug","Coombe Women and Infants University Hospital"," 9-12 Months",420
2018,"Aug","Coombe Women and Infants University Hospital","12-15 Months",278
2018,"Aug","Coombe Women and Infants University Hospital","15-18 Months",183
2018,"Aug","Coombe Women and Infants University Hospital","18+ Months",115
2018,"Aug","Cork University Hospital"," 0-3 Months",7916
2018,"Aug","Cork University Hospital"," 3-6 Months",4698
2018,"Aug","Cork University Hospital"," 6-9 Months",2739
2018,"Aug","Cork University Hospital"," 9-12 Months",2251
2018,"Aug","Cork University Hospital","12-15 Months",1393
2018,"Aug","Cork University Hospital","15-18 Months",1149
2018,"Aug","Cork University Hospital","18+ Months",2851
2018,"Aug","Cork University Maternity Hospital "," 0-3 Months",1176
2018,"Aug","Cork University Maternity Hospital "," 3-6 Months",656
2018,"Aug","Cork University Maternity Hospital "," 6-9 Months",546
2018,"Aug","Cork University Maternity Hospital "," 9-12 Months",452
2018,"Aug","Cork University Maternity Hospital ","12-15 Months",262
2018,"Aug","Cork University Maternity Hospital ","15-18 Months",225
2018,"Aug","Cork University Maternity Hospital ","18+ Months",289
2018,"Aug","Croom Orthopaedic Hospital"," 0-3 Months",1110
2018,"Aug","Croom Orthopaedic Hospital"," 3-6 Months",893
2018,"Aug","Croom Orthopaedic Hospital"," 6-9 Months",725
2018,"Aug","Croom Orthopaedic Hospital"," 9-12 Months",745
2018,"Aug","Croom Orthopaedic Hospital","12-15 Months",664
2018,"Aug","Croom Orthopaedic Hospital","15-18 Months",505
2018,"Aug","Croom Orthopaedic Hospital","18+ Months",1989
2018,"Aug","Ennis Hospital"," 0-3 Months",384
2018,"Aug","Ennis Hospital"," 3-6 Months",316
2018,"Aug","Ennis Hospital"," 6-9 Months",251
2018,"Aug","Ennis Hospital"," 9-12 Months",150
2018,"Aug","Ennis Hospital","12-15 Months",114
2018,"Aug","Ennis Hospital","15-18 Months",48
2018,"Aug","Ennis Hospital","18+ Months",148
2018,"Aug","Galway University Hospital"," 0-3 Months",13587
2018,"Aug","Galway University Hospital"," 3-6 Months",7298
2018,"Aug","Galway University Hospital"," 6-9 Months",4383
2018,"Aug","Galway University Hospital"," 9-12 Months",3902
2018,"Aug","Galway University Hospital","12-15 Months",2923
2018,"Aug","Galway University Hospital","15-18 Months",2264
2018,"Aug","Galway University Hospital","18+ Months",5526
2018,"Aug","Kerry General Hospital"," 0-3 Months",2498
2018,"Aug","Kerry General Hospital"," 3-6 Months",2029
2018,"Aug","Kerry General Hospital"," 6-9 Months",1364
2018,"Aug","Kerry General Hospital"," 9-12 Months",974
2018,"Aug","Kerry General Hospital","12-15 Months",757
2018,"Aug","Kerry General Hospital","15-18 Months",664
2018,"Aug","Kerry General Hospital","18+ Months",1648
2018,"Aug","Letterkenny General Hospital"," 0-3 Months",4274
2018,"Aug","Letterkenny General Hospital"," 3-6 Months",3025
2018,"Aug","Letterkenny General Hospital"," 6-9 Months",1893
2018,"Aug","Letterkenny General Hospital"," 9-12 Months",1517
2018,"Aug","Letterkenny General Hospital","12-15 Months",1179
2018,"Aug","Letterkenny General Hospital","15-18 Months",876
2018,"Aug","Letterkenny General Hospital","18+ Months",2562
2018,"Aug","Louth County Hospital"," 0-3 Months",907
2018,"Aug","Louth County Hospital"," 3-6 Months",417
2018,"Aug","Louth County Hospital"," 6-9 Months",231
2018,"Aug","Louth County Hospital"," 9-12 Months",153
2018,"Aug","Louth County Hospital","12-15 Months",57
2018,"Aug","Louth County Hospital","15-18 Months",33
2018,"Aug","Louth County Hospital","18+ Months",2
2018,"Aug","Mallow General Hospital"," 0-3 Months",883
2018,"Aug","Mallow General Hospital"," 3-6 Months",698
2018,"Aug","Mallow General Hospital"," 6-9 Months",440
2018,"Aug","Mallow General Hospital"," 9-12 Months",347
2018,"Aug","Mallow General Hospital","12-15 Months",203
2018,"Aug","Mallow General Hospital","15-18 Months",133
2018,"Aug","Mallow General Hospital","18+ Months",254
2018,"Aug","Mater Misericordiae University Hospital"," 0-3 Months",11770
2018,"Aug","Mater Misericordiae University Hospital"," 3-6 Months",7140
2018,"Aug","Mater Misericordiae University Hospital"," 6-9 Months",4826
2018,"Aug","Mater Misericordiae University Hospital"," 9-12 Months",3606
2018,"Aug","Mater Misericordiae University Hospital","12-15 Months",3001
2018,"Aug","Mater Misericordiae University Hospital","15-18 Months",2775
2018,"Aug","Mater Misericordiae University Hospital","18+ Months",6142
2018,"Aug","Mayo General Hospital"," 0-3 Months",2592
2018,"Aug","Mayo General Hospital"," 3-6 Months",1338
2018,"Aug","Mayo General Hospital"," 6-9 Months",669
2018,"Aug","Mayo General Hospital"," 9-12 Months",572
2018,"Aug","Mayo General Hospital","12-15 Months",431
2018,"Aug","Mayo General Hospital","15-18 Months",367
2018,"Aug","Mayo General Hospital","18+ Months",2275
2018,"Aug","Mercy University Hospital"," 0-3 Months",1981
2018,"Aug","Mercy University Hospital"," 3-6 Months",965
2018,"Aug","Mercy University Hospital"," 6-9 Months",687
2018,"Aug","Mercy University Hospital"," 9-12 Months",512
2018,"Aug","Mercy University Hospital","12-15 Months",284
2018,"Aug","Mercy University Hospital","15-18 Months",217
2018,"Aug","Mercy University Hospital","18+ Months",416
2018,"Aug","Midland Regional Hospital Mullingar"," 0-3 Months",2293
2018,"Aug","Midland Regional Hospital Mullingar"," 3-6 Months",1536
2018,"Aug","Midland Regional Hospital Mullingar"," 6-9 Months",1107
2018,"Aug","Midland Regional Hospital Mullingar"," 9-12 Months",886
2018,"Aug","Midland Regional Hospital Mullingar","12-15 Months",590
2018,"Aug","Midland Regional Hospital Mullingar","15-18 Months",368
2018,"Aug","Midland Regional Hospital Mullingar","18+ Months",958
2018,"Aug","Midland Regional Hospital Portlaoise"," 0-3 Months",1877
2018,"Aug","Midland Regional Hospital Portlaoise"," 3-6 Months",1227
2018,"Aug","Midland Regional Hospital Portlaoise"," 6-9 Months",787
2018,"Aug","Midland Regional Hospital Portlaoise"," 9-12 Months",748
2018,"Aug","Midland Regional Hospital Portlaoise","12-15 Months",360
2018,"Aug","Midland Regional Hospital Portlaoise","15-18 Months",204
2018,"Aug","Midland Regional Hospital Portlaoise","18+ Months",87
2018,"Aug","Midland Regional Hospital Tullamore"," 0-3 Months",3393
2018,"Aug","Midland Regional Hospital Tullamore"," 3-6 Months",2425
2018,"Aug","Midland Regional Hospital Tullamore"," 6-9 Months",1794
2018,"Aug","Midland Regional Hospital Tullamore"," 9-12 Months",1181
2018,"Aug","Midland Regional Hospital Tullamore","12-15 Months",1029
2018,"Aug","Midland Regional Hospital Tullamore","15-18 Months",1079
2018,"Aug","Midland Regional Hospital Tullamore","18+ Months",3496
2018,"Aug","Naas General Hospital"," 0-3 Months",2409
2018,"Aug","Naas General Hospital"," 3-6 Months",1171
2018,"Aug","Naas General Hospital"," 6-9 Months",884
2018,"Aug","Naas General Hospital"," 9-12 Months",855
2018,"Aug","Naas General Hospital","12-15 Months",652
2018,"Aug","Naas General Hospital","15-18 Months",584
2018,"Aug","Naas General Hospital","18+ Months",1549
2018,"Aug","Nenagh Hospital"," 0-3 Months",248
2018,"Aug","Nenagh Hospital"," 3-6 Months",148
2018,"Aug","Nenagh Hospital"," 6-9 Months",103
2018,"Aug","Nenagh Hospital"," 9-12 Months",57
2018,"Aug","Nenagh Hospital","12-15 Months",29
2018,"Aug","Nenagh Hospital","15-18 Months",38
2018,"Aug","Nenagh Hospital","18+ Months",63
2018,"Aug","Our Lady of Lourdes Hospital Drogheda"," 0-3 Months",4202
2018,"Aug","Our Lady of Lourdes Hospital Drogheda"," 3-6 Months",3113
2018,"Aug","Our Lady of Lourdes Hospital Drogheda"," 6-9 Months",1966
2018,"Aug","Our Lady of Lourdes Hospital Drogheda"," 9-12 Months",1230
2018,"Aug","Our Lady of Lourdes Hospital Drogheda","12-15 Months",550
2018,"Aug","Our Lady of Lourdes Hospital Drogheda","15-18 Months",433
2018,"Aug","Our Lady of Lourdes Hospital Drogheda","18+ Months",795
2018,"Aug","Our Lady's Children's Hospital Crumlin"," 0-3 Months",5182
2018,"Aug","Our Lady's Children's Hospital Crumlin"," 3-6 Months",3353
2018,"Aug","Our Lady's Children's Hospital Crumlin"," 6-9 Months",2127
2018,"Aug","Our Lady's Children's Hospital Crumlin"," 9-12 Months",1708
2018,"Aug","Our Lady's Children's Hospital Crumlin","12-15 Months",1168
2018,"Aug","Our Lady's Children's Hospital Crumlin","15-18 Months",1136
2018,"Aug","Our Lady's Children's Hospital Crumlin","18+ Months",4539
2018,"Aug","Our Lady's Hospital Navan"," 0-3 Months",1542
2018,"Aug","Our Lady's Hospital Navan"," 3-6 Months",1235
2018,"Aug","Our Lady's Hospital Navan"," 6-9 Months",888
2018,"Aug","Our Lady's Hospital Navan"," 9-12 Months",742
2018,"Aug","Our Lady's Hospital Navan","12-15 Months",683
2018,"Aug","Our Lady's Hospital Navan","15-18 Months",511
2018,"Aug","Our Lady's Hospital Navan","18+ Months",423
2018,"Aug","Portiuncula Hospital"," 0-3 Months",1638
2018,"Aug","Portiuncula Hospital"," 3-6 Months",851
2018,"Aug","Portiuncula Hospital"," 6-9 Months",392
2018,"Aug","Portiuncula Hospital"," 9-12 Months",295
2018,"Aug","Portiuncula Hospital","12-15 Months",172
2018,"Aug","Portiuncula Hospital","15-18 Months",159
2018,"Aug","Portiuncula Hospital","18+ Months",249
2018,"Aug","Roscommon Hospital"," 0-3 Months",1108
2018,"Aug","Roscommon Hospital"," 3-6 Months",316
2018,"Aug","Roscommon Hospital"," 6-9 Months",208
2018,"Aug","Roscommon Hospital"," 9-12 Months",225
2018,"Aug","Roscommon Hospital","12-15 Months",226
2018,"Aug","Roscommon Hospital","15-18 Months",213
2018,"Aug","Roscommon Hospital","18+ Months",693
2018,"Aug","Rotunda Hospital"," 0-3 Months",1237
2018,"Aug","Rotunda Hospital"," 3-6 Months",900
2018,"Aug","Rotunda Hospital"," 6-9 Months",388
2018,"Aug","Rotunda Hospital"," 9-12 Months",247
2018,"Aug","Rotunda Hospital","12-15 Months",234
2018,"Aug","Rotunda Hospital","15-18 Months",194
2018,"Aug","Rotunda Hospital","18+ Months",2
2018,"Aug","Royal Victoria Eye and Ear Hospital"," 0-3 Months",2244
2018,"Aug","Royal Victoria Eye and Ear Hospital"," 3-6 Months",1483
2018,"Aug","Royal Victoria Eye and Ear Hospital"," 6-9 Months",1239
2018,"Aug","Royal Victoria Eye and Ear Hospital"," 9-12 Months",1138
2018,"Aug","Royal Victoria Eye and Ear Hospital","12-15 Months",1067
2018,"Aug","Royal Victoria Eye and Ear Hospital","15-18 Months",1203
2018,"Aug","Royal Victoria Eye and Ear Hospital","18+ Months",3207
2018,"Aug","Sligo Regional Hospital"," 0-3 Months",4444
2018,"Aug","Sligo Regional Hospital"," 3-6 Months",2910
2018,"Aug","Sligo Regional Hospital"," 6-9 Months",1872
2018,"Aug","Sligo Regional Hospital"," 9-12 Months",1152
2018,"Aug","Sligo Regional Hospital","12-15 Months",858
2018,"Aug","Sligo Regional Hospital","15-18 Months",705
2018,"Aug","Sligo Regional Hospital","18+ Months",1023
